N,age,ethnicity,sex,constituency_id,region
22,4,3,1,306,West Midlands
13,5,3,1,306,West Midlands
17,6,3,1,306,West Midlands
24,7,3,1,306,West Midlands
19,8,3,1,306,West Midlands
16,9,3,1,306,West Midlands
11,10,3,1,306,West Midlands
7,11,3,1,306,West Midlands
3,12,3,1,306,West Midlands
3,13,3,1,306,West Midlands
1,14,3,1,306,West Midlands
2,15,3,1,306,West Midlands
1,16,3,1,306,West Midlands
30,0,4,0,306,West Midlands
3,1,4,0,306,West Midlands
12,2,4,0,306,West Midlands
19,3,4,0,306,West Midlands
22,4,4,0,306,West Midlands
12,5,4,0,306,West Midlands
15,6,4,0,306,West Midlands
8,7,4,0,306,West Midlands
10,8,4,0,306,West Midlands
11,9,4,0,306,West Midlands
9,10,4,0,306,West Midlands
6,11,4,0,306,West Midlands
5,12,4,0,306,West Midlands
2,13,4,0,306,West Midlands
4,14,4,0,306,West Midlands
0,15,4,0,306,West Midlands
1,16,4,0,306,West Midlands
24,0,4,1,306,West Midlands
4,1,4,1,306,West Midlands
5,2,4,1,306,West Midlands
22,3,4,1,306,West Midlands
23,4,4,1,306,West Midlands
11,5,4,1,306,West Midlands
13,6,4,1,306,West Midlands
16,7,4,1,306,West Midlands
14,8,4,1,306,West Midlands
10,9,4,1,306,West Midlands
8,10,4,1,306,West Midlands
3,11,4,1,306,West Midlands
6,12,4,1,306,West Midlands
1,13,4,1,306,West Midlands
0,14,4,1,306,West Midlands
2,15,4,1,306,West Midlands
2,16,4,1,306,West Midlands
7072,0,0,0,307,London
534,1,0,0,307,London
832,2,0,0,307,London
2763,3,0,0,307,London
5562,4,0,0,307,London
6483,5,0,0,307,London
4870,6,0,0,307,London
4291,7,0,0,307,London
3720,8,0,0,307,London
3275,9,0,0,307,London
2581,10,0,0,307,London
2723,11,0,0,307,London
2102,12,0,0,307,London
1633,13,0,0,307,London
1156,14,0,0,307,London
762,15,0,0,307,London
615,16,0,0,307,London
6791,0,0,1,307,London
584,1,0,1,307,London
749,2,0,1,307,London
3116,3,0,1,307,London
5354,4,0,1,307,London
5573,5,0,1,307,London
4494,6,0,1,307,London
3806,7,0,1,307,London
3699,8,0,1,307,London
2925,9,0,1,307,London
2610,10,0,1,307,London
3003,11,0,1,307,London
2438,12,0,1,307,London
1751,13,0,1,307,London
1178,14,0,1,307,London
1047,15,0,1,307,London
1230,16,0,1,307,London
1566,0,1,0,307,London
124,1,1,0,307,London
120,2,1,0,307,London
362,3,1,0,307,London
398,4,1,0,307,London
398,5,1,0,307,London
227,6,1,0,307,London
213,7,1,0,307,London
179,8,1,0,307,London
114,9,1,0,307,London
73,10,1,0,307,London
57,11,1,0,307,London
46,12,1,0,307,London
31,13,1,0,307,London
27,14,1,0,307,London
14,15,1,0,307,London
16,16,1,0,307,London
1453,0,1,1,307,London
139,1,1,1,307,London
135,2,1,1,307,London
382,3,1,1,307,London
460,4,1,1,307,London
428,5,1,1,307,London
353,6,1,1,307,London
216,7,1,1,307,London
197,8,1,1,307,London
146,9,1,1,307,London
99,10,1,1,307,London
84,11,1,1,307,London
52,12,1,1,307,London
46,13,1,1,307,London
26,14,1,1,307,London
21,15,1,1,307,London
28,16,1,1,307,London
695,0,2,0,307,London
97,1,2,0,307,London
262,2,2,0,307,London
1186,3,2,0,307,London
756,4,2,0,307,London
763,5,2,0,307,London
608,6,2,0,307,London
498,7,2,0,307,London
364,8,2,0,307,London
313,9,2,0,307,London
208,10,2,0,307,London
190,11,2,0,307,London
153,12,2,0,307,London
127,13,2,0,307,London
87,14,2,0,307,London
37,15,2,0,307,London
18,16,2,0,307,London
672,0,2,1,307,London
85,1,2,1,307,London
212,2,2,1,307,London
1019,3,2,1,307,London
908,4,2,1,307,London
1126,5,2,1,307,London
901,6,2,1,307,London
643,7,2,1,307,London
595,8,2,1,307,London
517,9,2,1,307,London
464,10,2,1,307,London
458,11,2,1,307,London
284,12,2,1,307,London
152,13,2,1,307,London
89,14,2,1,307,London
69,15,2,1,307,London
42,16,2,1,307,London
1111,0,3,0,307,London
140,1,3,0,307,London
125,2,3,0,307,London
350,3,3,0,307,London
339,4,3,0,307,London
373,5,3,0,307,London
314,6,3,0,307,London
366,7,3,0,307,London
358,8,3,0,307,London
268,9,3,0,307,London
150,10,3,0,307,London
126,11,3,0,307,London
108,12,3,0,307,London
131,13,3,0,307,London
96,14,3,0,307,London
45,15,3,0,307,London
33,16,3,0,307,London
1009,0,3,1,307,London
133,1,3,1,307,London
125,2,3,1,307,London
373,3,3,1,307,London
443,4,3,1,307,London
498,5,3,1,307,London
475,6,3,1,307,London
438,7,3,1,307,London
509,8,3,1,307,London
364,9,3,1,307,London
208,10,3,1,307,London
148,11,3,1,307,London
126,12,3,1,307,London
110,13,3,1,307,London
75,14,3,1,307,London
65,15,3,1,307,London
34,16,3,1,307,London
973,0,4,0,307,London
159,1,4,0,307,London
128,2,4,0,307,London
475,3,4,0,307,London
601,4,4,0,307,London
720,5,4,0,307,London
536,6,4,0,307,London
457,7,4,0,307,London
358,8,4,0,307,London
287,9,4,0,307,London
214,10,4,0,307,London
233,11,4,0,307,London
123,12,4,0,307,London
86,13,4,0,307,London
56,14,4,0,307,London
34,15,4,0,307,London
18,16,4,0,307,London
906,0,4,1,307,London
119,1,4,1,307,London
149,2,4,1,307,London
433,3,4,1,307,London
523,4,4,1,307,London
574,5,4,1,307,London
516,6,4,1,307,London
411,7,4,1,307,London
343,8,4,1,307,London
303,9,4,1,307,London
233,10,4,1,307,London
256,11,4,1,307,London
143,12,4,1,307,London
63,13,4,1,307,London
60,14,4,1,307,London
34,15,4,1,307,London
27,16,4,1,307,London
8586,0,0,0,308,East Midlands
1073,1,0,0,308,East Midlands
1028,2,0,0,308,East Midlands
2336,3,0,0,308,East Midlands
2620,4,0,0,308,East Midlands
2670,5,0,0,308,East Midlands
3017,6,0,0,308,East Midlands
3422,7,0,0,308,East Midlands
3325,8,0,0,308,East Midlands
2805,9,0,0,308,East Midlands
2569,10,0,0,308,East Midlands
2904,11,0,0,308,East Midlands
2310,12,0,0,308,East Midlands
1622,13,0,0,308,East Midlands
1260,14,0,0,308,East Midlands
814,15,0,0,308,East Midlands
638,16,0,0,308,East Midlands
8354,0,0,1,308,East Midlands
1054,1,0,1,308,East Midlands
890,2,0,1,308,East Midlands
2362,3,0,1,308,East Midlands
2718,4,0,1,308,East Midlands
2724,5,0,1,308,East Midlands
3125,6,0,1,308,East Midlands
3487,7,0,1,308,East Midlands
3330,8,0,1,308,East Midlands
2791,9,0,1,308,East Midlands
2653,10,0,1,308,East Midlands
3162,11,0,1,308,East Midlands
2274,12,0,1,308,East Midlands
1727,13,0,1,308,East Midlands
1392,14,0,1,308,East Midlands
1230,15,0,1,308,East Midlands
1468,16,0,1,308,East Midlands
287,0,1,0,308,East Midlands
30,1,1,0,308,East Midlands
21,2,1,0,308,East Midlands
39,3,1,0,308,East Midlands
58,4,1,0,308,East Midlands
40,5,1,0,308,East Midlands
28,6,1,0,308,East Midlands
45,7,1,0,308,East Midlands
24,8,1,0,308,East Midlands
16,9,1,0,308,East Midlands
11,10,1,0,308,East Midlands
11,11,1,0,308,East Midlands
11,12,1,0,308,East Midlands
3,13,1,0,308,East Midlands
8,14,1,0,308,East Midlands
7,15,1,0,308,East Midlands
2,16,1,0,308,East Midlands
325,0,1,1,308,East Midlands
30,1,1,1,308,East Midlands
21,2,1,1,308,East Midlands
37,3,1,1,308,East Midlands
41,4,1,1,308,East Midlands
43,5,1,1,308,East Midlands
46,6,1,1,308,East Midlands
29,7,1,1,308,East Midlands
34,8,1,1,308,East Midlands
18,9,1,1,308,East Midlands
10,10,1,1,308,East Midlands
13,11,1,1,308,East Midlands
9,12,1,1,308,East Midlands
3,13,1,1,308,East Midlands
6,14,1,1,308,East Midlands
5,15,1,1,308,East Midlands
2,16,1,1,308,East Midlands
370,0,2,0,308,East Midlands
41,1,2,0,308,East Midlands
27,2,2,0,308,East Midlands
95,3,2,0,308,East Midlands
115,4,2,0,308,East Midlands
155,5,2,0,308,East Midlands
204,6,2,0,308,East Midlands
130,7,2,0,308,East Midlands
110,8,2,0,308,East Midlands
89,9,2,0,308,East Midlands
76,10,2,0,308,East Midlands
52,11,2,0,308,East Midlands
31,12,2,0,308,East Midlands
19,13,2,0,308,East Midlands
15,14,2,0,308,East Midlands
3,15,2,0,308,East Midlands
3,16,2,0,308,East Midlands
348,0,2,1,308,East Midlands
31,1,2,1,308,East Midlands
16,2,2,1,308,East Midlands
76,3,2,1,308,East Midlands
131,4,2,1,308,East Midlands
185,5,2,1,308,East Midlands
170,6,2,1,308,East Midlands
127,7,2,1,308,East Midlands
99,8,2,1,308,East Midlands
90,9,2,1,308,East Midlands
87,10,2,1,308,East Midlands
46,11,2,1,308,East Midlands
32,12,2,1,308,East Midlands
26,13,2,1,308,East Midlands
11,14,2,1,308,East Midlands
6,15,2,1,308,East Midlands
7,16,2,1,308,East Midlands
140,0,3,0,308,East Midlands
16,1,3,0,308,East Midlands
11,2,3,0,308,East Midlands
22,3,3,0,308,East Midlands
37,4,3,0,308,East Midlands
37,5,3,0,308,East Midlands
58,6,3,0,308,East Midlands
70,7,3,0,308,East Midlands
42,8,3,0,308,East Midlands
25,9,3,0,308,East Midlands
17,10,3,0,308,East Midlands
6,11,3,0,308,East Midlands
7,12,3,0,308,East Midlands
8,13,3,0,308,East Midlands
4,14,3,0,308,East Midlands
2,15,3,0,308,East Midlands
0,16,3,0,308,East Midlands
128,0,3,1,308,East Midlands
13,1,3,1,308,East Midlands
10,2,3,1,308,East Midlands
19,3,3,1,308,East Midlands
36,4,3,1,308,East Midlands
58,5,3,1,308,East Midlands
63,6,3,1,308,East Midlands
63,7,3,1,308,East Midlands
44,8,3,1,308,East Midlands
19,9,3,1,308,East Midlands
14,10,3,1,308,East Midlands
11,11,3,1,308,East Midlands
4,12,3,1,308,East Midlands
6,13,3,1,308,East Midlands
1,14,3,1,308,East Midlands
0,15,3,1,308,East Midlands
0,16,3,1,308,East Midlands
62,0,4,0,308,East Midlands
12,1,4,0,308,East Midlands
3,2,4,0,308,East Midlands
1,3,4,0,308,East Midlands
13,4,4,0,308,East Midlands
19,5,4,0,308,East Midlands
20,6,4,0,308,East Midlands
30,7,4,0,308,East Midlands
22,8,4,0,308,East Midlands
13,9,4,0,308,East Midlands
6,10,4,0,308,East Midlands
5,11,4,0,308,East Midlands
6,12,4,0,308,East Midlands
3,13,4,0,308,East Midlands
2,14,4,0,308,East Midlands
2,15,4,0,308,East Midlands
0,16,4,0,308,East Midlands
66,0,4,1,308,East Midlands
3,1,4,1,308,East Midlands
2,2,4,1,308,East Midlands
6,3,4,1,308,East Midlands
28,4,4,1,308,East Midlands
9,5,4,1,308,East Midlands
17,6,4,1,308,East Midlands
29,7,4,1,308,East Midlands
11,8,4,1,308,East Midlands
4,9,4,1,308,East Midlands
5,10,4,1,308,East Midlands
4,11,4,1,308,East Midlands
3,12,4,1,308,East Midlands
1,13,4,1,308,East Midlands
1,14,4,1,308,East Midlands
0,15,4,1,308,East Midlands
0,16,4,1,308,East Midlands
7660,0,0,0,310,London
945,1,0,0,310,London
1205,2,0,0,310,London
3389,3,0,0,310,London
3561,4,0,0,310,London
3958,5,0,0,310,London
3944,6,0,0,310,London
3571,7,0,0,310,London
3226,8,0,0,310,London
2992,9,0,0,310,London
2537,10,0,0,310,London
2714,11,0,0,310,London
1932,12,0,0,310,London
1423,13,0,0,310,London
1152,14,0,0,310,London
893,15,0,0,310,London
772,16,0,0,310,London
7498,0,0,1,310,London
870,1,0,1,310,London
1314,2,0,1,310,London
3976,3,0,1,310,London
3619,4,0,1,310,London
3959,5,0,1,310,London
3668,6,0,1,310,London
3405,7,0,1,310,London
3361,8,0,1,310,London
2837,9,0,1,310,London
2586,10,0,1,310,London
2769,11,0,1,310,London
1950,12,0,1,310,London
1697,13,0,1,310,London
1537,14,0,1,310,London
1338,15,0,1,310,London
1771,16,0,1,310,London
1069,0,1,0,310,London
60,1,1,0,310,London
106,2,1,0,310,London
212,3,1,0,310,London
179,4,1,0,310,London
144,5,1,0,310,London
133,6,1,0,310,London
74,7,1,0,310,London
76,8,1,0,310,London
48,9,1,0,310,London
41,10,1,0,310,London
22,11,1,0,310,London
15,12,1,0,310,London
15,13,1,0,310,London
17,14,1,0,310,London
4,15,1,0,310,London
6,16,1,0,310,London
1047,0,1,1,310,London
100,1,1,1,310,London
152,2,1,1,310,London
292,3,1,1,310,London
183,4,1,1,310,London
157,5,1,1,310,London
134,6,1,1,310,London
106,7,1,1,310,London
80,8,1,1,310,London
48,9,1,1,310,London
29,10,1,1,310,London
43,11,1,1,310,London
16,12,1,1,310,London
17,13,1,1,310,London
13,14,1,1,310,London
9,15,1,1,310,London
6,16,1,1,310,London
2303,0,2,0,310,London
253,1,2,0,310,London
332,2,2,0,310,London
1014,3,2,0,310,London
975,4,2,0,310,London
961,5,2,0,310,London
1001,6,2,0,310,London
847,7,2,0,310,London
752,8,2,0,310,London
571,9,2,0,310,London
462,10,2,0,310,London
325,11,2,0,310,London
240,12,2,0,310,London
215,13,2,0,310,London
130,14,2,0,310,London
74,15,2,0,310,London
29,16,2,0,310,London
2295,0,2,1,310,London
294,1,2,1,310,London
332,2,2,1,310,London
976,3,2,1,310,London
990,4,2,1,310,London
1085,5,2,1,310,London
1102,6,2,1,310,London
884,7,2,1,310,London
756,8,2,1,310,London
594,9,2,1,310,London
451,10,2,1,310,London
392,11,2,1,310,London
254,12,2,1,310,London
177,13,2,1,310,London
118,14,2,1,310,London
78,15,2,1,310,London
54,16,2,1,310,London
337,0,3,0,310,London
32,1,3,0,310,London
94,2,3,0,310,London
243,3,3,0,310,London
150,4,3,0,310,London
153,5,3,0,310,London
106,6,3,0,310,London
126,7,3,0,310,London
130,8,3,0,310,London
77,9,3,0,310,London
44,10,3,0,310,London
21,11,3,0,310,London
27,12,3,0,310,London
19,13,3,0,310,London
12,14,3,0,310,London
7,15,3,0,310,London
4,16,3,0,310,London
315,0,3,1,310,London
39,1,3,1,310,London
132,2,3,1,310,London
246,3,3,1,310,London
136,4,3,1,310,London
131,5,3,1,310,London
146,6,3,1,310,London
141,7,3,1,310,London
133,8,3,1,310,London
86,9,3,1,310,London
51,10,3,1,310,London
42,11,3,1,310,London
32,12,3,1,310,London
21,13,3,1,310,London
6,14,3,1,310,London
2,15,3,1,310,London
6,16,3,1,310,London
285,0,4,0,310,London
46,1,4,0,310,London
55,2,4,0,310,London
196,3,4,0,310,London
189,4,4,0,310,London
162,5,4,0,310,London
135,6,4,0,310,London
115,7,4,0,310,London
85,8,4,0,310,London
88,9,4,0,310,London
61,10,4,0,310,London
43,11,4,0,310,London
53,12,4,0,310,London
43,13,4,0,310,London
24,14,4,0,310,London
6,15,4,0,310,London
8,16,4,0,310,London
322,0,4,1,310,London
33,1,4,1,310,London
48,2,4,1,310,London
183,3,4,1,310,London
135,4,4,1,310,London
117,5,4,1,310,London
140,6,4,1,310,London
114,7,4,1,310,London
103,8,4,1,310,London
74,9,4,1,310,London
58,10,4,1,310,London
50,11,4,1,310,London
43,12,4,1,310,London
30,13,4,1,310,London
13,14,4,1,310,London
12,15,4,1,310,London
5,16,4,1,310,London
8683,0,0,0,311,Yorkshire & the Humber
1165,1,0,0,311,Yorkshire & the Humber
1259,2,0,0,311,Yorkshire & the Humber
3182,3,0,0,311,Yorkshire & the Humber
3085,4,0,0,311,Yorkshire & the Humber
2759,5,0,0,311,Yorkshire & the Humber
2900,6,0,0,311,Yorkshire & the Humber
3170,7,0,0,311,Yorkshire & the Humber
3400,8,0,0,311,Yorkshire & the Humber
3017,9,0,0,311,Yorkshire & the Humber
2714,10,0,0,311,Yorkshire & the Humber
2807,11,0,0,311,Yorkshire & the Humber
1819,12,0,0,311,Yorkshire & the Humber
1549,13,0,0,311,Yorkshire & the Humber
1260,14,0,0,311,Yorkshire & the Humber
924,15,0,0,311,Yorkshire & the Humber
622,16,0,0,311,Yorkshire & the Humber
8179,0,0,1,311,Yorkshire & the Humber
1134,1,0,1,311,Yorkshire & the Humber
1153,2,0,1,311,Yorkshire & the Humber
3149,3,0,1,311,Yorkshire & the Humber
3172,4,0,1,311,Yorkshire & the Humber
2638,5,0,1,311,Yorkshire & the Humber
2910,6,0,1,311,Yorkshire & the Humber
3109,7,0,1,311,Yorkshire & the Humber
3365,8,0,1,311,Yorkshire & the Humber
3076,9,0,1,311,Yorkshire & the Humber
2721,10,0,1,311,Yorkshire & the Humber
2747,11,0,1,311,Yorkshire & the Humber
1905,12,0,1,311,Yorkshire & the Humber
1746,13,0,1,311,Yorkshire & the Humber
1652,14,0,1,311,Yorkshire & the Humber
1377,15,0,1,311,Yorkshire & the Humber
1342,16,0,1,311,Yorkshire & the Humber
182,0,1,0,311,Yorkshire & the Humber
14,1,1,0,311,Yorkshire & the Humber
10,2,1,0,311,Yorkshire & the Humber
32,3,1,0,311,Yorkshire & the Humber
19,4,1,0,311,Yorkshire & the Humber
30,5,1,0,311,Yorkshire & the Humber
21,6,1,0,311,Yorkshire & the Humber
34,7,1,0,311,Yorkshire & the Humber
18,8,1,0,311,Yorkshire & the Humber
15,9,1,0,311,Yorkshire & the Humber
16,10,1,0,311,Yorkshire & the Humber
6,11,1,0,311,Yorkshire & the Humber
11,12,1,0,311,Yorkshire & the Humber
2,13,1,0,311,Yorkshire & the Humber
2,14,1,0,311,Yorkshire & the Humber
2,15,1,0,311,Yorkshire & the Humber
1,16,1,0,311,Yorkshire & the Humber
161,0,1,1,311,Yorkshire & the Humber
9,1,1,1,311,Yorkshire & the Humber
7,2,1,1,311,Yorkshire & the Humber
29,3,1,1,311,Yorkshire & the Humber
34,4,1,1,311,Yorkshire & the Humber
17,5,1,1,311,Yorkshire & the Humber
24,6,1,1,311,Yorkshire & the Humber
29,7,1,1,311,Yorkshire & the Humber
22,8,1,1,311,Yorkshire & the Humber
9,9,1,1,311,Yorkshire & the Humber
8,10,1,1,311,Yorkshire & the Humber
9,11,1,1,311,Yorkshire & the Humber
6,12,1,1,311,Yorkshire & the Humber
5,13,1,1,311,Yorkshire & the Humber
3,14,1,1,311,Yorkshire & the Humber
3,15,1,1,311,Yorkshire & the Humber
0,16,1,1,311,Yorkshire & the Humber
136,0,2,0,311,Yorkshire & the Humber
14,1,2,0,311,Yorkshire & the Humber
9,2,2,0,311,Yorkshire & the Humber
39,3,2,0,311,Yorkshire & the Humber
48,4,2,0,311,Yorkshire & the Humber
73,5,2,0,311,Yorkshire & the Humber
78,6,2,0,311,Yorkshire & the Humber
46,7,2,0,311,Yorkshire & the Humber
17,8,2,0,311,Yorkshire & the Humber
14,9,2,0,311,Yorkshire & the Humber
22,10,2,0,311,Yorkshire & the Humber
11,11,2,0,311,Yorkshire & the Humber
2,12,2,0,311,Yorkshire & the Humber
3,13,2,0,311,Yorkshire & the Humber
3,14,2,0,311,Yorkshire & the Humber
1,15,2,0,311,Yorkshire & the Humber
3,16,2,0,311,Yorkshire & the Humber
107,0,2,1,311,Yorkshire & the Humber
3,1,2,1,311,Yorkshire & the Humber
9,2,2,1,311,Yorkshire & the Humber
47,3,2,1,311,Yorkshire & the Humber
60,4,2,1,311,Yorkshire & the Humber
62,5,2,1,311,Yorkshire & the Humber
62,6,2,1,311,Yorkshire & the Humber
32,7,2,1,311,Yorkshire & the Humber
28,8,2,1,311,Yorkshire & the Humber
20,9,2,1,311,Yorkshire & the Humber
14,10,2,1,311,Yorkshire & the Humber
10,11,2,1,311,Yorkshire & the Humber
3,12,2,1,311,Yorkshire & the Humber
1,13,2,1,311,Yorkshire & the Humber
4,14,2,1,311,Yorkshire & the Humber
2,15,2,1,311,Yorkshire & the Humber
1,16,2,1,311,Yorkshire & the Humber
48,0,3,0,311,Yorkshire & the Humber
8,1,3,0,311,Yorkshire & the Humber
8,2,3,0,311,Yorkshire & the Humber
17,3,3,0,311,Yorkshire & the Humber
24,4,3,0,311,Yorkshire & the Humber
42,5,3,0,311,Yorkshire & the Humber
46,6,3,0,311,Yorkshire & the Humber
23,7,3,0,311,Yorkshire & the Humber
19,8,3,0,311,Yorkshire & the Humber
12,9,3,0,311,Yorkshire & the Humber
4,10,3,0,311,Yorkshire & the Humber
3,11,3,0,311,Yorkshire & the Humber
3,12,3,0,311,Yorkshire & the Humber
1,13,3,0,311,Yorkshire & the Humber
2,14,3,0,311,Yorkshire & the Humber
2,15,3,0,311,Yorkshire & the Humber
0,16,3,0,311,Yorkshire & the Humber
53,0,3,1,311,Yorkshire & the Humber
7,1,3,1,311,Yorkshire & the Humber
7,2,3,1,311,Yorkshire & the Humber
18,3,3,1,311,Yorkshire & the Humber
15,4,3,1,311,Yorkshire & the Humber
22,5,3,1,311,Yorkshire & the Humber
22,6,3,1,311,Yorkshire & the Humber
14,7,3,1,311,Yorkshire & the Humber
17,8,3,1,311,Yorkshire & the Humber
14,9,3,1,311,Yorkshire & the Humber
3,10,3,1,311,Yorkshire & the Humber
2,11,3,1,311,Yorkshire & the Humber
3,12,3,1,311,Yorkshire & the Humber
2,13,3,1,311,Yorkshire & the Humber
1,14,3,1,311,Yorkshire & the Humber
1,15,3,1,311,Yorkshire & the Humber
1,16,3,1,311,Yorkshire & the Humber
40,0,4,0,311,Yorkshire & the Humber
3,1,4,0,311,Yorkshire & the Humber
1,2,4,0,311,Yorkshire & the Humber
9,3,4,0,311,Yorkshire & the Humber
18,4,4,0,311,Yorkshire & the Humber
36,5,4,0,311,Yorkshire & the Humber
28,6,4,0,311,Yorkshire & the Humber
14,7,4,0,311,Yorkshire & the Humber
8,8,4,0,311,Yorkshire & the Humber
5,9,4,0,311,Yorkshire & the Humber
6,10,4,0,311,Yorkshire & the Humber
2,11,4,0,311,Yorkshire & the Humber
0,12,4,0,311,Yorkshire & the Humber
0,13,4,0,311,Yorkshire & the Humber
1,14,4,0,311,Yorkshire & the Humber
0,15,4,0,311,Yorkshire & the Humber
0,16,4,0,311,Yorkshire & the Humber
28,0,4,1,311,Yorkshire & the Humber
3,1,4,1,311,Yorkshire & the Humber
2,2,4,1,311,Yorkshire & the Humber
8,3,4,1,311,Yorkshire & the Humber
16,4,4,1,311,Yorkshire & the Humber
13,5,4,1,311,Yorkshire & the Humber
14,6,4,1,311,Yorkshire & the Humber
7,7,4,1,311,Yorkshire & the Humber
3,8,4,1,311,Yorkshire & the Humber
3,9,4,1,311,Yorkshire & the Humber
1,10,4,1,311,Yorkshire & the Humber
1,11,4,1,311,Yorkshire & the Humber
1,12,4,1,311,Yorkshire & the Humber
0,13,4,1,311,Yorkshire & the Humber
1,14,4,1,311,Yorkshire & the Humber
0,15,4,1,311,Yorkshire & the Humber
0,16,4,1,311,Yorkshire & the Humber
8474,0,0,0,312,Yorkshire & the Humber
1164,1,0,0,312,Yorkshire & the Humber
1669,2,0,0,312,Yorkshire & the Humber
5145,3,0,0,312,Yorkshire & the Humber
3310,4,0,0,312,Yorkshire & the Humber
2753,5,0,0,312,Yorkshire & the Humber
2759,6,0,0,312,Yorkshire & the Humber
2863,7,0,0,312,Yorkshire & the Humber
2863,8,0,0,312,Yorkshire & the Humber
2419,9,0,0,312,Yorkshire & the Humber
2133,10,0,0,312,Yorkshire & the Humber
2182,11,0,0,312,Yorkshire & the Humber
1446,12,0,0,312,Yorkshire & the Humber
1238,13,0,0,312,Yorkshire & the Humber
974,14,0,0,312,Yorkshire & the Humber
551,15,0,0,312,Yorkshire & the Humber
400,16,0,0,312,Yorkshire & the Humber
7963,0,0,1,312,Yorkshire & the Humber
1039,1,0,1,312,Yorkshire & the Humber
1582,2,0,1,312,Yorkshire & the Humber
4765,3,0,1,312,Yorkshire & the Humber
3519,4,0,1,312,Yorkshire & the Humber
2852,5,0,1,312,Yorkshire & the Humber
2803,6,0,1,312,Yorkshire & the Humber
2835,7,0,1,312,Yorkshire & the Humber
2857,8,0,1,312,Yorkshire & the Humber
2538,9,0,1,312,Yorkshire & the Humber
2191,10,0,1,312,Yorkshire & the Humber
2173,11,0,1,312,Yorkshire & the Humber
1589,12,0,1,312,Yorkshire & the Humber
1457,13,0,1,312,Yorkshire & the Humber
1145,14,0,1,312,Yorkshire & the Humber
902,15,0,1,312,Yorkshire & the Humber
801,16,0,1,312,Yorkshire & the Humber
305,0,1,0,312,Yorkshire & the Humber
18,1,1,0,312,Yorkshire & the Humber
34,2,1,0,312,Yorkshire & the Humber
100,3,1,0,312,Yorkshire & the Humber
52,4,1,0,312,Yorkshire & the Humber
58,5,1,0,312,Yorkshire & the Humber
40,6,1,0,312,Yorkshire & the Humber
29,7,1,0,312,Yorkshire & the Humber
24,8,1,0,312,Yorkshire & the Humber
22,9,1,0,312,Yorkshire & the Humber
8,10,1,0,312,Yorkshire & the Humber
12,11,1,0,312,Yorkshire & the Humber
10,12,1,0,312,Yorkshire & the Humber
6,13,1,0,312,Yorkshire & the Humber
3,14,1,0,312,Yorkshire & the Humber
0,15,1,0,312,Yorkshire & the Humber
1,16,1,0,312,Yorkshire & the Humber
264,0,1,1,312,Yorkshire & the Humber
21,1,1,1,312,Yorkshire & the Humber
36,2,1,1,312,Yorkshire & the Humber
104,3,1,1,312,Yorkshire & the Humber
37,4,1,1,312,Yorkshire & the Humber
58,5,1,1,312,Yorkshire & the Humber
27,6,1,1,312,Yorkshire & the Humber
37,7,1,1,312,Yorkshire & the Humber
29,8,1,1,312,Yorkshire & the Humber
21,9,1,1,312,Yorkshire & the Humber
10,10,1,1,312,Yorkshire & the Humber
9,11,1,1,312,Yorkshire & the Humber
11,12,1,1,312,Yorkshire & the Humber
3,13,1,1,312,Yorkshire & the Humber
1,14,1,1,312,Yorkshire & the Humber
1,15,1,1,312,Yorkshire & the Humber
1,16,1,1,312,Yorkshire & the Humber
255,0,2,0,312,Yorkshire & the Humber
27,1,2,0,312,Yorkshire & the Humber
72,2,2,0,312,Yorkshire & the Humber
676,3,2,0,312,Yorkshire & the Humber
204,4,2,0,312,Yorkshire & the Humber
115,5,2,0,312,Yorkshire & the Humber
90,6,2,0,312,Yorkshire & the Humber
57,7,2,0,312,Yorkshire & the Humber
53,8,2,0,312,Yorkshire & the Humber
42,9,2,0,312,Yorkshire & the Humber
38,10,2,0,312,Yorkshire & the Humber
17,11,2,0,312,Yorkshire & the Humber
9,12,2,0,312,Yorkshire & the Humber
11,13,2,0,312,Yorkshire & the Humber
9,14,2,0,312,Yorkshire & the Humber
1,15,2,0,312,Yorkshire & the Humber
1,16,2,0,312,Yorkshire & the Humber
209,0,2,1,312,Yorkshire & the Humber
21,1,2,1,312,Yorkshire & the Humber
85,2,2,1,312,Yorkshire & the Humber
662,3,2,1,312,Yorkshire & the Humber
179,4,2,1,312,Yorkshire & the Humber
108,5,2,1,312,Yorkshire & the Humber
70,6,2,1,312,Yorkshire & the Humber
71,7,2,1,312,Yorkshire & the Humber
43,8,2,1,312,Yorkshire & the Humber
35,9,2,1,312,Yorkshire & the Humber
26,10,2,1,312,Yorkshire & the Humber
13,11,2,1,312,Yorkshire & the Humber
10,12,2,1,312,Yorkshire & the Humber
8,13,2,1,312,Yorkshire & the Humber
11,14,2,1,312,Yorkshire & the Humber
8,15,2,1,312,Yorkshire & the Humber
0,16,2,1,312,Yorkshire & the Humber
155,0,3,0,312,Yorkshire & the Humber
20,1,3,0,312,Yorkshire & the Humber
62,2,3,0,312,Yorkshire & the Humber
157,3,3,0,312,Yorkshire & the Humber
71,4,3,0,312,Yorkshire & the Humber
84,5,3,0,312,Yorkshire & the Humber
71,6,3,0,312,Yorkshire & the Humber
64,7,3,0,312,Yorkshire & the Humber
38,8,3,0,312,Yorkshire & the Humber
25,9,3,0,312,Yorkshire & the Humber
5,10,3,0,312,Yorkshire & the Humber
2,11,3,0,312,Yorkshire & the Humber
